,listing_id,id,date,comments,Year
1097,23395506.0,637461029.0,2020-07-12,"Jeff and Shelley were great hosts! They went out of their way to make us feel welcome and ensure we had a great stay.<br/>The suite was beautiful, had everything we needed, and quite unique (we had our own patio area, which was great!)",2020.0
1098,23395506.0,643060460.0,2020-07-26,"The back house has everything one traveler might need. If you also like a beautiful garden and a private patio, look no further. Hosts are very nice people and they made the stay very pleasant. (Love the cat and the dog on-site)",2020.0
1099,23395506.0,644791185.0,2020-07-31,"Jeff and Shelley were amazing. They went above and beyond to make sure I was well taken care of, and available if I needed assistance. The home was stylish and well put together, the location was amazing - walking distance to restaurants and eateries, and check-in/out was super easy and convenient. Definitely recommend!!",2020.0
1100,23395506.0,653586821.0,2020-08-19,"Loved staying at Jeff & Shelley’s back house! They had everything you could need from robe and slippers to spices and pots and pans. I was there for work, so I would work in the beautiful back patio. Every once and a while I would see Jeff in the yard or tending to the garden and he would always offer me fresh fruits and veggies! Absolutely lovely place. Highly recommend!",2020.0
1101,23395506.0,656103124.0,2020-08-24,"Jeff and Shelley were absolutely amazing hosts! They have a guide with everything you need to know about the space and the area, but they made sure to reach out multiple times to make sure everything was going well. They went above and beyond and asked what coffee and creamer I prefer. Little things like that go a long way. If I could give more than 5 stars I would.  The space outside is beautiful and relaxing. Enjoyed having coffee out there very much!<br/>Definitely saving for any future stays.",2020.0
1102,23395506.0,659960883.0,2020-09-03,Jeff and Shelley's cozy little place worked perfectly for us. We stayed there for a week while visiting one of our children in LA. I especially loved the garden and our private patio. I would stay there again in a heartbeat.,2020.0
1103,23395506.0,662448010.0,2020-09-09,"We found this place heavenly. It’s beautiful, tasteful, ultra-comfortable, and complete with everything to meet all our needs.",2020.0
1104,23395506.0,671283059.0,2020-10-04,My stay at Jeff and Shelley's was great! I wish I could have stayed longer. The house was stocked with everything you could need for a short or long term stay.  I especially enjoyed drinking my morning coffee on the private patio. The space is beautifully decorated and the bed is very comfortable. Highly recommend!,2020.0
1105,23395506.0,673583020.0,2020-10-11,"Jeff and Shelley were so wonderful and accommodating during our stay. The suite had everything you could need and it was probably one of the cleanest AirBnBs I’ve ever visited. The patio was my favorite part. Also, their dog is a beauty! Highly recommend.",2020.0
1106,23395506.0,701862090.0,2020-10-18,"I've stayed there twice now, and would do it again. The neighborhood is walkable and even though the casita is in the backyard, it was never awkward or strange waling to and from street.",2020.0
1107,23395506.0,708050555.0,2020-11-10,Highly recommend staying at Shelley & Jeff beautiful guest house! Every aspect of my stay from the decor to the amenities to the backyard garden was like a 5 Star B&B but with more authenticity.,2020.0
1108,23395506.0,713969108.0,2020-12-06,"We were looking for a place for our son that was detached from a main house, so it would have its own separate entrance. This place was perfect. Our son loved staying in Shelley’s and Jeff’s casita. It was perfect for him. More than the lovely patio outside and the well appointed and clean living space, he said he appreciated the way the hosts made him feel so welcome.",2020.0
1109,23395506.0,716918370.0,2020-12-20,Jeff and Shelley's casita is set in a beautiful garden oasis. My husband and I come to LA often- this was by far our best Airbnb stay! The casita is very thoughtfully set up with everything one might need. A lovely stay!,2020.0
1110,23395506.0,719808176.0,2020-12-30,"Jeff & Shelley’s place was incredible! It had everything we needed. They were amazing hosts. This place is a delight in a safe, cute neighborhood. Highly recommend! Absolutely loved it. Hope to stay here again :)",2020.0
1111,23395506.0,723092010.0,2021-01-09,"We’d give it 6 stars if we could. Jeff and Shelley renovated and decorated their casita in a way they would like to stay at. They have such good taste and took care in all of the details large and small. From a fully appointed kitchen to an absolutely gorgeous and peaceful private garden, this place is the perfect getaway. So many nice touches throughout. We hope to come back soon.",2021.0
1112,23395506.0,726675584.0,2021-01-24,"This is one of the best places I’ve ever stayed at! It’s extremely nice and modern, very cozy, and perfectly arranged for my 2 week stay which included doing work. They even provided me with an office chair so I could more comfortably work at the desk! The little private back patio was amazing to eat lunch in. The bed was super comfy. There are some great options for take out within walking distance (especially “FOOD”). Would not hesitate to book, you will definitely enjoy your stay!",2021.0
1113,23395506.0,730260552.0,2021-02-10,"I had such a lovely & comfortable stay at Jeff & Shelley's Casita. They are such thoughtful hosts and the layout & amenities were delightful! The private yard was such a nice place to have my coffee & watch to the beautiful birds visiting. I highly recommend this sunny, colorful & peaceful Casita to travelers!! Mahalo to Jeff and Shelley!!",2021.0
1114,23395506.0,731799933.0,2021-02-15,It was as advertised and I have stayed at many Airbnb’s but Jeff and Shelley’s place and their response was just a cut above every other place I’ve stayed. First night we were there one of the neighbors in the back threw a party late into that evening I sent S&J a message at 11 pm and they went and spoke to them and settled the entire situation so grateful for that !!! Would definitely come back when in LA area,2021.0
1115,23395506.0,738385984.0,2021-03-12,"I loved the garden casita!   Jeff and Shelley were great hosts and always available to answer any questions I had.   The casita is surrounded by gardens with beautiful plants and trees.  The space itself had a comfortable bed with great linens and extra pillows.  The kitchen was well stocked with everything I needed to cook including plenty of spices in the cabinets.  The bathroom has big fluffy towels and the shower with body wash, shampoo and conditioner.  You can even do laundry during your stay as a washer and dryer are in the bathroom as well.  I wouldn’t hesitate to stay in the casita again.   Thank you for a fabulous stay!",2021.0
1116,23395506.0,739925371.0,2021-03-17,Jeff and Shelley seem like super nice people. They were welcoming but respected our privacy. The neighborhood is a good taste of this side LA. Place was clean and comfortable.. would stay again,2021.0
1117,23395506.0,744438906.0,2021-04-01,100% book this place. Not only are Jeff and Shelley absolutely the best hosts but their home is one of the best I have had the pleasure of staying at. The house was well-stocked with nice amenities and was spotless. The garden is a beautiful escape and a perfect place to have a meal or coffee. Parking was very easy and if you don't have a car it is walkable to a variety of restaurants and stores.,2021.0
1118,23395506.0,745701613.0,2021-04-04,Amazing BNB! Everything was well thought of and the hosts are very accommodating. Loved my stay here and would definitely pick this place again if ever in the area. Very cozy!,2021.0
1119,23395506.0,748071088.0,2021-04-11,"Our stay at the casita was delightful. Our hosts were always available. The house is immaculate, beautifully furnished and equipped, and quiet. And the garden is breathtaking.",2021.0
1120,23395506.0,750052515.0,2021-04-18,"Shelly and Jeff were very friendly,nice,helpful hosts! The place is the cleanest airbnb we have every stayed in. Neighborhood is maybe the best neighborhood in LA. My husband and I went for running every morning and we enjoyed it very much! Can’t even describe how cute the patio was! And coffee was amazing! Overall we loved to stay there and def we will be back!",2021.0
1121,23395506.0,754394463.0,2021-05-02,The Casita was absolutley perfect. We'll be back!,2021.0
1122,23395506.0,758433082.0,2021-05-15,Jeff & Shelley were fabulous hosts. Their place was lovely and had everything we needed. They were extremely attentive to our needs and very pleasant to deal with. We stayed for almost two weeks and plan to go back the next time we're in Los Angeles.,2021.0
1123,23395506.0,762848312.0,2021-05-26,"Traveled from out of town and stayed here for a little over a week. The place had everything I needed for a lengthy stay (washer/dryer, full kitchen). The property and surrounding area was very well maintained. The garden area was my favorite, it was so peaceful. The hosts were wonderful, they were excellent with communication. I'm so happy I came across this little gem, will definitely be back next time I'm in town!",2021.0
1124,23395506.0,765441023.0,2021-06-01,This place was such a lovely place to stay. Very clean and equipped with basic amenities you need. Jeff/Shelley was very quick on responding any questions or request. I really appreciate that they accommodated flexibility in check out time so we had a little bit more time to enjoy our stay. Would recommend 10/10 if anyone is visiting LA :),2021.0
1125,23395506.0,770134696.0,2021-06-13,"I loved everything about my stay at The Casita! <br/>It is in the PERFECT location. Even with LA traffic, I found it easy to get to most places and the neighborhood felt extremely safe. <br/>The space was beautifully decorated, the bed and sheets were extra comfy and Jeff & Shelley provided all the extra details that just brought my stay to the next level. To top it off, the garden attracted monarch butterflies and provided a relaxing spot to sit outside and enjoy a coffee.<br/>Thank you to Jeff & Shelley who we’re super helpful and made me feel extra welcome<br/>Would not hesitate to stay again :)",2021.0
1126,23395506.0,3.8697456001144205e+17,2021-06-17,"Your stay at Casita should be wonderful. It was for me. Jeff and Shelley were very helpful with the arrangements as it was my first time using Airbnb, and there were snags at first.<br/>My stay was very relaxing. I spent most of my time hanging outside enjoying the garden full of butterflies and other visitors (bring bug repellent if you want to hang out in the patio at night). <br/>Getting in and out was very easy and felt private. The amenities were great and the place is well designed. A full kitchen for real with all of the things you need to cook if you choose to.  <br/>I loved my stay there and will go back.<br/>Jeff and Shelley were outstanding hosts. They were great communicators while still providing privacy. They were kind by allowing me to park in their driveway and even gave my guest a parking pass to park on the street.<br/>Truly a great experience for me to recharge my batteries.",2021.0
1127,23395506.0,3.8988889282254163e+17,2021-06-21,"This was our first trip out-of-town in over a year due to the pandemic.   What a great place to stay -- super clean, well equipped and Nancy/Jeff were lovely hosts! <br/> Would definitely stay again!",2021.0
1128,23395506.0,4.000684959815464e+17,2021-07-05,"Loved our stay at Jeff and Shelley’s casita! Quiet, safe, central neighborhood and a great spot to work remotely!",2021.0
1129,23395506.0,4.0435637405933734e+17,2021-07-11,"Quiet neighborhood, comfortable and Jeff and Shelley were super nice! Backyard garden was also cool.",2021.0
1130,23395506.0,4.181331640791723e+17,2021-07-30,Jeff & Shelley were amazing hosts. Their home was beautiful and a great place to stay.,2021.0
1131,23395506.0,4.2681861375376915e+17,2021-08-11,Our stay at Jeff and Shelley’s casita was wonderful. They are very gracious hosts and have a lovely place full of all the amenities you need. They also have several staples in the fridge and pantry. A welcome  note and bottle of wine were also a waiting for us. It has the most delightful yard and was rather idyllic the week we’re were there. We are an older couple and this was comfortable and easy. Communication with Jeff/Shelley was easy and thorough and they’re such nice people. It was the perfect set up. Can’t wait to visit again on our next trip to LA.,2021.0
1132,23395506.0,4.333026860566833e+17,2021-08-20,"Place was fantastic, has all the amenities needed and then some. Beautiful garden and great communication with hosts",2021.0
1133,23395506.0,4.420436127305e+17,2021-09-01,"We really enjoyed staying at the casita and the surrounding gardens are wonderful. Everything we needed or could have wanted was in the home: coffee, tea, toiletries, kitchen gadgets, and much more.  Parking was easy and the neighborhood was nice to walk around in. Jeff and Shelley are thoughtful and friendly hosts. If you have the chance to stay here, we'd highly recommend you do.",2021.0
1134,23395506.0,4.5153190974712154e+17,2021-09-14,"Jeff and Shelley were outstanding hosts. Jeff was timely in all communication. The photos of their “casita” are accurate. Their place was quiet, comfortable. The outside area was delightful, with plants and flowers galore. Parking (with the provided guest parking pass) was also easy and readily available. Many thoughtful touches throughout the property. Jeff and Shelley’s place is definitely on my short list when I return to Los Angeles.",2021.0
1135,23395506.0,4.572320695239608e+17,2021-09-22,Jeff and Shelley are perfect hosts. They thought of every detail and they are super helpful. The place is in a great location if you are visiting UCLA and it has a beautiful oasis garden courtyard.,2021.0
1136,23395506.0,4.608552724419303e+17,2021-09-27,Our stay was wonderful. Jeff and Shelly provided a warm and comfortable space. Their attention to detail and hospitality was first rate. We loved it! Highly recommend!,2021.0
1137,23395506.0,4.6383652397011334e+17,2021-10-01,"Jeff and Shelley’s place was amazing! It was comfortable, well located, and quiet. Check in and check out were incredibly smooth, and we didn’t have any trouble finding parking. John O’Groats (a 5 minute walk away) has the best biscuits I’ve ever had if you end up staying here!",2021.0
1138,23395506.0,4.7032326618970643e+17,2021-10-10,"Loved staying here! Would definitely book in the future. We are a couple in our 60’s visiting our son that lives in LA. Shelley & Jeff’s place was perfect for us with its location, simplicity and efficiency. Very quiet & very safe.<br/>The space itself is professionally designed, providing comfort & ease. The on-site washer/dryer was really helpful & the patio was magical with hummingbirds & butterflies.<br/>Street parking, usually in front of the house, was easily available. Shelley & Jeff respond immediately should you need anything, yet also respect your privacy. Their genuine care & interest in people, and the attention to detail, in everything they do, makes this one of our top airbnb experiences overall & definitely in LA. <br/>5 stars & more!!",2021.0
1139,23395506.0,4.746518971655796e+17,2021-10-16,"Jeff & Shelley's Casita was the best Airbnb experience we've ever had! The space was wonderful for a few days in LA with plenty of room for two. The neighborhood is beautiful, and the Casita felt very safe and quiet. The full kitchen and washer/dryer are great for extended stays. No detail was left out - Jeff & Shelley were extremely thoughtful! We will definitely stay here again on our next trip to LA!",2021.0
1140,23395506.0,4.8046410673112557e+17,2021-10-24,"I loved staying at Shelley and Jeff's Casita.  It was thoughtfully and stylishly appointed, and very clean.  There are also comfortable, lovely outdoor spaces where you can relax.  The location in West LA is great - it was a quick drive to Westwood/UCLA.  I didn't head to other places in West LA on this trip, but it would be quick to get to Santa Monica and other beach locations.  And it's only a 20 min (+/-) to the Westwood/Rancho Park Metro station.  I liked the Casita so much I have already re-booked for another upcoming trip.",2021.0
1141,23395506.0,4.847700997242748e+17,2021-10-30,I really enjoyed my stay here. They have absolutely everything you need!! Literally everything. Super comfortable place and welcoming hosts. Their place is right in the middle of everything which was awesome.,2021.0
1142,23395506.0,4.8840835783810464e+17,2021-11-04,"Beautiful place, very clean and awesome location!",2021.0
1143,23395506.0,5.116874244580522e+17,2021-12-06,This was one of the best Airbnb’s I have ever stayed in. I would definitely stay here again.,2021.0
1144,23395506.0,5.3123080233601734e+17,2022-01-02,I was caught in the nightmare cancellations and actually could not make it to LA as intended. Jeff and Shelley were beyond gracious. I intend to stay there as soon as my trip can be rescheduled. These are my type of people.,2022.0
1145,23395506.0,5.7178064302021203e+17,2022-02-27,Jeff and Shelley’s casita is beautiful.  The yard is stunning and it’s in a great neighborhood.  The bed and linens are exceptionally comfortable.  A great stay close to UCLA!,2022.0
1146,23395506.0,6.514795060381381e+17,2022-06-17,"The place is a wonderful little space and the bed is comfortable. There are two indoor wall-mounted A/C units. The casita will get stuffy if you don't open the windows. The dishwasher works very well. The bathroom is very nice. The TV set up has Youtube TV and is great to use.<br/>The only issue I had is a received a TON of mosquito bites during my stay. Jeff accommodated me by helping me install a mosquito net that I purchased, which helped a lot. I still got bit while hanging around the casita though. The other thing I noticed was that there are a ton of spiders in the unit, which I didn't mind, but might bother some people.<br/>The other thing I will say is Jeff and Shelley are nice people for the most part. But when I was dealing with numerous bites (and it was bad, I had to go see a doctor who suspected fleas or bed bugs, though it turned out to just be mosquitoes) they were extremely defensive and condescending. Their tone completely changed from ""warm host"" to people that only cared about making sure they got paid. They didn't care about my condition at all and didn't speak to me in a friendly manner.<br/>I did need to extend my stay a few days and they accommodated that, which I appreciated. They also worked with me to return a couple items I had left behind.<br/>Overall, would've been an excellent place to stay had it not been for the mosquitoes that found their way inside and the few negative interactions I had with Jeff and Shelley (though most were positive). Because I think reviews should depend on price, and because this property was over $4k/month and I don't think the price reflected that, 3 stars.",2022.0
1147,23395506.0,6.978838593027558e+17,2022-08-20,"The house was super clean upon arrival, and had all of the amenities needed for a longer term stay. Appliances were all up to date and worked well. The location is in a quiet area of LA, and we especially appreciated the accessibility to Santa Monica.",2022.0
1177,39471761.0,586294374.0,2020-01-01,Wow! Just wow! This guest suite was amazing. Location was perfect! Cleanliness was perfect! The size was just right. I will definitely be staying at Grant’s place again in the near future. My new go to Airbnb when I’m in the Los Angeles area. Thanks again Grant!,2020.0
1178,39471761.0,587285312.0,2020-01-02,Very accommodating and responsive.,2020.0
1179,39471761.0,587876704.0,2020-01-03,Place was outstanding. Downside is that there wasnt nearby places to dine at,2020.0
1180,39471761.0,588524536.0,2020-01-04,Grant was an excellent host. He was very helpful and responded to our messages within a few minutes. His place was very spacious and better than the photos. It was also super close to LAX. I would definitely come back next time if I have an early morning / late night flight from LAX.,2020.0
1181,39471761.0,589770013.0,2020-01-06,This is a great place for a tranquil get away. The balcony has a great view of the skyline and airport; perfect for a morning puff and tea. The bathtub is large and relaxing and the stand up shower is therapeutic.,2020.0
1182,39471761.0,591652454.0,2020-01-11,Place was very clean and seemed almost brand new. Only issue is that housekeeping came 20+ mins before listed checkout time,2020.0
1183,39471761.0,592235203.0,2020-01-12,10 out of 10 would recommend,2020.0
1184,39471761.0,592790052.0,2020-01-13,This place is an awesome get away! More then I expected. Super clean and spacious! I loved it ❤️ I so recommend this place!,2020.0
1185,39471761.0,593027988.0,2020-01-14,"comfortable, clean, spacious and easy to use.  Great apartment!",2020.0
1186,39471761.0,593694187.0,2020-01-16,Grant’ place is just as described. The parking is super convenient and the studios was spacious. You can expect and easy check in and all the amenities you will need!,2020.0
1187,39471761.0,595179121.0,2020-01-19,"This space was a really good value. Super clean, open, decorated nicely, nice bed, nice computer desk, and special touches at the coffee bar. The check in instructions were super easy and straight forward to follow too.",2020.0
1188,39471761.0,596152647.0,2020-01-21,"Grant’s place was the perfect last stop on our California babymoon!! We  needed a spot to stay that was close to the airport that also included parking, & this was a MUCH better option then the over priced hotels close to LAX! The neighborhood felt safe & comfortable, communication & check-in was great & the place was sparkling clean! We would definitely stay here again!!",2020.0
1189,39471761.0,596777672.0,2020-01-23,"This was an amazing stay, would definitely book again. The place was spotless and had many amenities would recommend.",2020.0
1190,39471761.0,597534766.0,2020-01-25,I was only in town for a night. I wished I could’ve stayed longer because it really was such a cute place. Would definitely recommend it.,2020.0
1191,39471761.0,598216643.0,2020-01-26,Grant’ place is amazing it is very comfortable and super clean. Grant’ also very friendly and responded to my message within a minute. I would definitely come back!,2020.0
1192,39471761.0,598738605.0,2020-01-27,"Grant’s place was the perfect place to stay right next to the airport and free on-site parking was a bonus. The place was super clean, perfectly furnished and super easy to navigate. When I visit the LA area I am usually staying about an hour away with family, I always try to get a hotel near the airport so I don’t have to stress about driving to there in the morning. I would absolutely stay there again when flying out of LAX. Thank you for a great experience.",2020.0
1193,39471761.0,599031452.0,2020-01-28,Great place! Great location. Very accommodating host.,2020.0
1194,39471761.0,599642112.0,2020-01-30,"My stay here was great! Check-in was easy, the host was communicative, and the place itself was super spacious, well decorated, and clean. Would definitely stay again :)!",2020.0
1195,39471761.0,600439659.0,2020-02-01,"You will not regret staying here! It’s everything you could want. Good location, very spacious, clean and private. Quiet and safe.",2020.0
1196,39471761.0,601131666.0,2020-02-02,Was very welcoming great home would love to book again,2020.0
1197,39471761.0,604320978.0,2020-02-10,I would definitely book again,2020.0
1198,39471761.0,605152916.0,2020-02-13,"It was the last night in LA, so I just considered the location and It was much better than I expected. <br/>Everything was perfect. If you need a place near the airport I highly recommend this house.",2020.0
1199,39471761.0,605483984.0,2020-02-14,"Grant's home is definitely the one you want to stay if you are transiting at Los Angeles Airport. It is just a 5 to 10 minutes drive away and is close to all the car rental companies. This makes things very easy for us as we have a 9am flight to catch. The house is clean and with a huge TV rooted near the ceiling. This makes binge watching on the bed an amazing experience. The toilet facilities is simple awesome! I thought I step into a 6 star hotel with the huge bath tub and 3 basin in total. You have to see it in person to know what I mean. You have a guaranteed parking space house right in front of the garage as well. Overall, I enjoyed my stay and would recommend to anyone who wants to stay near LAX!",2020.0
1200,39471761.0,606040616.0,2020-02-15,I loved my stay here! The bedroom and bathroom are huge. The bathtub is great for a bath after a stressful day. It’s super close to LAX so you don’t have to drive much if you’re just landing. The painting on the wall also gives it a very nice touch. Grant was very responsive and replied to my messages right away and was very welcoming.,2020.0
1201,39471761.0,607379294.0,2020-02-17,Great place!!,2020.0
1202,39471761.0,607823222.0,2020-02-18,It was a great place! <br/>And I would definitely stay there again !,2020.0
1203,39471761.0,608488307.0,2020-02-20,Really nice and clean! Thoughtful touch with the coffee maker and drinks!,2020.0
1204,39471761.0,608873214.0,2020-02-21,"Really nice space and very convenient. Took a minute to figure out the tv but it does work, connects to Netflix, Hulu, etc. Cool and affordable!",2020.0
1205,39471761.0,609348493.0,2020-02-22,"Clean and Stylish! Grant is super helpful and reliable. Replies fast as well, great stay!",2020.0
1206,39471761.0,610140803.0,2020-02-23,"Beautiful and clean space. Bathroom is huge and very nice. Thought the space is very clearly a master bedroom, it really felt like you were staying in a hotel.",2020.0
1207,39471761.0,611026342.0,2020-02-25,Amazing Place!!,2020.0
1208,39471761.0,611392482.0,2020-02-26,Book this air B and B!!! Great location and quick communication,2020.0
1209,39471761.0,611691482.0,2020-02-27,"Loved the place, very clean and spacious. Would definitely stay here again!",2020.0
1210,39471761.0,612077115.0,2020-02-28,"Fantastic place, very spacious and sparkling clean. Has everything you could want for an overnight stay. Coffee and utensils, fridge with waters and those cute little shampoo and conditioners in the shower. Huge tub, and the TV is massive, but unobtrusive. Felt safe for a single female traveler. Grant was excellent in response time and friendly, provided great information as well. Driveway parking a huge plus. Would highly recommend!",2020.0
1211,39471761.0,613753905.0,2020-03-02,"Hands down best Airbnb I’ve ever booked. Great location, clean, & super cozy. Perfect for a work trip or even a couples getaway. Definitely staying here next time I’m in Los Angeles.",2020.0
1212,39471761.0,614078475.0,2020-03-03,Great little place with super easy access from LAX airport via car and uber.  Super clean and loved the amenities,2020.0
1213,39471761.0,614294424.0,2020-03-04,Quite a nice place and very convenient especially if you’re just traveling through. The room has everything you’ll need. Highly recommend this Airbnb.,2020.0
1214,39471761.0,614922621.0,2020-03-06,Great location with quick access to LAX or to the rest of L.A. Very stylish design with a lot of amenities. Highly recommend for anyone looking for a short or long term stay in the L.A. area.,2020.0
1215,39471761.0,615302739.0,2020-03-07,"Clean space, perfect for 2. with everything you need in the area",2020.0
1216,39471761.0,616079797.0,2020-03-08,Great location and amenities. Small kitchen with fridge microwave and (keurig?) machine. Had toiletries with spacious bathroom. Super quiet AC machine with a fireplace. Had a nice big TV although there didn't seem to be any smart functions. Only small complaint was that you can hear cars whizz by and there were a good amount past midnight into the early morning,2020.0
1217,39471761.0,617076151.0,2020-03-11,"Grant was an amazing host, loved the area, very spacious and clean, will return later in the future.",2020.0
1218,39471761.0,617711816.0,2020-03-13,"Great place. Nice location. And,took less than 11 min from the airport and 40 min from hollywood boulevard",2020.0
1219,39471761.0,619208670.0,2020-03-16,Grant was extremely accommodating and helpful during our stay and the time leading up it.  Especially with all the current news surrounding the recent pandemic crisis.  Grant was open to communication and prompt.  We will definitely be back.,2020.0
1220,39471761.0,619920411.0,2020-03-19,Great place and extremely clean! Better than we expected.,2020.0
1221,39471761.0,620119977.0,2020-03-20,Great place! Will return :),2020.0
1222,39471761.0,620310457.0,2020-03-21,nice place !! recommend,2020.0
1223,39471761.0,621067705.0,2020-03-27,Great place,2020.0
1224,39471761.0,621365798.0,2020-03-30,great place to stay very clean and grant is great with communication.,2020.0
1225,39471761.0,621616248.0,2020-04-02,Very clean and comfortable check in was very easy parking was right in the drive way the jacuzzi tub was a nice touch I even left a credit card there and he contacted me to tell me he had it for me 5 star all the way!!!!,2020.0
1226,39471761.0,621767994.0,2020-04-04,Great place to stay! Clean and spacious for couple!,2020.0
1227,39471761.0,621989029.0,2020-04-07,Great stay,2020.0
1228,39471761.0,622524737.0,2020-04-16,Great place 👌🏽,2020.0
1229,39471761.0,622657174.0,2020-04-18,nice place,2020.0
1230,39471761.0,622757368.0,2020-04-19,It’s a great place to stay. It makes you feel like you’re at home.,2020.0
1231,39471761.0,622826048.0,2020-04-20,Very nice and peaceful,2020.0
1232,39471761.0,622872695.0,2020-04-21,Absolutely amazing place! Love the hot tub!!!,2020.0
1233,39471761.0,623313855.0,2020-04-28,"Really enjoyed my stay! It looks just like the pictures and is super clean and cozy. I loved how quickly Grant responded and even let me check out a bit late. <br/>Thank you for everything, I will be back!",2020.0
1234,39471761.0,623811932.0,2020-05-03,Amazing place felt like home.,2020.0
1235,39471761.0,623948595.0,2020-05-04,Great room,2020.0
1236,39471761.0,624034333.0,2020-05-05,Great stay perfect place,2020.0
1237,39471761.0,624106904.0,2020-05-06,"Awesome place! Clean, spacious, thoughtful touches, nice area. Would recommend anyone to stay at here!",2020.0
1238,39471761.0,624175922.0,2020-05-07,Great place !!!,2020.0
1239,39471761.0,624253103.0,2020-05-08,Great space!,2020.0
1240,39471761.0,624332714.0,2020-05-09,A cozy and cool spot. Enjoyed it.,2020.0
1241,39471761.0,624483150.0,2020-05-10,"Great, super clean place. Grant was very responsive with all of my questions",2020.0
1242,39471761.0,624624878.0,2020-05-12,Really spacious. Super nice. I would bring a gaming system or DVD player next time due to no cable or smart functions on tv. However everything else was immaculate!! Beautiful sunset view!,2020.0
1243,39471761.0,624694495.0,2020-05-13,Omg Grant Place was everything & so beautiful! The bathtub is amazing also & the location is perfect ! Definitely will be staying again :-),2020.0
1244,39471761.0,624871224.0,2020-05-15,Nice place to stay. Cool bathroom,2020.0
1245,39471761.0,625278579.0,2020-05-18,Place looked really nice and tidy and the restroom was beautiful with a huge tub and walk in shower... and the host was nice to let us in a lil earlier and provided clear instructions and overall a great spot... will definitely come here again,2020.0
1246,39471761.0,625342856.0,2020-05-19,"Very clean, check in process was easy, in a good neighborhood... and the bath tub was a nice added touch! Would highly recommend.",2020.0
1247,39471761.0,625630206.0,2020-05-22,Always a great stay,2020.0
1248,39471761.0,625780565.0,2020-05-23,"Nice place, really clean and pretty. <br/>So easy to check in.",2020.0
1249,39471761.0,626440804.0,2020-05-27,LOOOOVED IT 5 stars,2020.0
1250,39471761.0,626700933.0,2020-05-29,"Awesome place! I usually don’t spend $140 for a 1 night stay but it was worth it!!! Comfy bed, big tv, balcony, HUGE bathroom, private entrance, mini fridge with drinks, work area, fireplace, plus more!!! Literally no problems, 5 STARS!!!",2020.0
1251,39471761.0,626832868.0,2020-05-30,Very nice & clean place! Would highly recommend & return to stay again.,2020.0
1252,39471761.0,627378351.0,2020-06-01,"Safe, quiet, and comfortable. Nothing super super upscale so if you're looking for something grandiose, it may not be your cup of tea (bathroom countertops, carpet etc. are of a 90's/early 00's vibe), however if you want something affordable with super easy parking, away from all the hoorah of LA, this is definitely a great place.",2020.0
1253,39471761.0,627486720.0,2020-06-02,Nice space for short stay,2020.0
1254,39471761.0,628329424.0,2020-06-07,My favorite place to stay in LA!,2020.0
1255,39471761.0,628683192.0,2020-06-09,Very nice clean and safe I would stay there again,2020.0
1256,39471761.0,628813298.0,2020-06-10,"Great place to stay, soft bed, big TV, beautiful fireplace, and amazing tub. Didn't meet the host, but they provided me with a wonderful stay, would def book again!",2020.0
1257,39471761.0,628952148.0,2020-06-11,Grants place is great! I’ll be looking forward to staying there again next time I’m in LA,2020.0
1258,39471761.0,629307704.0,2020-06-13,Very clean and cozy in a great location,2020.0
1259,39471761.0,629768798.0,2020-06-14,"This was an amazing place to stay, everything went great!",2020.0
1260,39471761.0,629989072.0,2020-06-15,"Only got to stay one night, but it was great. Has pretty much everything you could want, including a gorgeous bathroom, complimentary coffee, a huge TV with a full swivel, and a nice neighborhood",2020.0
1261,39471761.0,630101953.0,2020-06-16,I’ve grown quite comfortable at grants place! Almost like home away from home.,2020.0
1262,39471761.0,630259225.0,2020-06-17,Amazing place! Looks better than the pictures would definitely stay here again.,2020.0
1263,39471761.0,630415782.0,2020-06-18,"Stylish, great features, and comfortable! Close to the airport!",2020.0
1264,39471761.0,630854924.0,2020-06-20,"One of the best stays my partner and I have booked. The place was very clean and was very comfortable. Also, appreciated the complimentary beverages that were provided. Grant was a delightful host. He was very clear in explaining in great detail every step throughout the stay. Definitely a place I’d recommend to anyone and a repeat booking we will sure make in the future.",2020.0
1265,39471761.0,631230912.0,2020-06-21,"I had a great stay, it was only for one night but I felt right at home. Will definitely stay again",2020.0
1266,39471761.0,631544319.0,2020-06-22,Very accommodating and excellent communication!,2020.0
1267,39471761.0,631697922.0,2020-06-23,Five stars !!! <br/>I treat everyone’s place as if it was my own place<br/>Home sweet home. This place was extremely clean beautiful and Price was great<br/>Highly recommend and I will definitely be back,2020.0
1268,39471761.0,631862948.0,2020-06-24,Home away from home!,2020.0
1269,39471761.0,632080992.0,2020-06-25,House: nice'n'clean.<br/>Location: ultra-convienient.<br/>Host: super-communicative.<br/>Stay: right on.,2020.0
1270,39471761.0,633682846.0,2020-06-30,Very. Nice and peaceful,2020.0
1271,39471761.0,635540376.0,2020-07-06,Amazing place! Very cozy and clean. The hot tub was the perfect touch! Grant even has some extra amenities like coffee and water! Great place! Would totally come back!,2020.0
1272,39471761.0,635770174.0,2020-07-07,Very nice spot! Open layout! Huge bathroom! Only thing that bothered us a bit was the jets in the tub didn’t work. Hopefully they’ll fix it!,2020.0
1273,39471761.0,636565095.0,2020-07-10,"Amazing host , great duck off spot",2020.0
1274,39471761.0,638230307.0,2020-07-14,I would love to stay again!,2020.0
